# environment: cpu=32 ram=64206MB disk=690708MB gpu=2xRTX_A5000 python=3.12.3 node=v22.22.0 network=disabled_by_policy
# metric_direction: lower
# mode: loop
# run_tag: brent-aaf-h6h8-mape3
# parallel: serial
# web_search: disabled
# goal: Reduce Brent fold1 h6-h8 mean MAPE to below 3% using AAForecast-based methodology on the fixed 8-week forecast setup.
# scope: **
# repos_json: [{"path":"/home/sonet/.openclaw/workspace/research/neuralforecast","role":"primary","scope":"**"}]
# metric: brent_fold1_mean_mape_h6_h8_pct
# verify: UV_CACHE_DIR=/tmp/uv-cache uv run python .omx/research/research-20260401-brent-aaf-h6h8/verify_brent_h6_h8_mape.py
# guard: UV_CACHE_DIR=/tmp/uv-cache uv run pytest --no-cov tests/test_validate_only_aa_forecast.py tests/test_residual_config.py::test_load_app_config_marks_aaforecast_auto_requested_and_validated_modes tests/test_residual_config.py::test_package_exports_and_intentional_omissions_are_explicit tests/test_residual_config.py::test_model_filename_dict_includes_newly_supported_aliases tests/test_residual_config.py::test_supports_auto_mode_expands_to_newly_added_models tests/test_residual_config.py::test_build_model_supports_new_official_model_ports
# stop_condition: metric <= 3
# execution_policy: danger_full_access
iteration	commit	metric	delta	guard	status	description
10	0b9f226b74acb6ee6499493be75e5b35335f233c	7.5714763224622645	-0.0754154486001285	pass	keep	[labels: lower_dropout] Remove encoder dropout on the retained reactive setup so the point forecast preserves more rare-spike signal instead of smoothing it away during training.
11	8932ff4ca6d4600f722a2d7c8ac3e53b9aed2df4	11.263451738565715	+3.6919754161034505	-	discard	Broadcast the anomaly context across the full decoder sequence; pushing attended context to every timestep hurt Brent h6-h8 instead of helping the final spike horizon.
12	475bf939ef1ddf1176f0c767a5ec0bc05e10a790	7.5714763224622645	0	-	drift	Revert the discarded attention-broadcast trial so the workspace returns to the retained reactive low-dropout baseline.
13	c5df255fd9654f4e8f2916cfd5034d68b3d67768	7.543923148476008	-0.0275531739862565	pass	keep	[labels: lower_anomaly_threshold] Lower the retained anomaly threshold from 2.5 to 2.0 so more pre-spike Brent timesteps enter the anomaly-aware path without changing the broader retained recipe.
14	-	7.543923148476008	0	-	no-op	Attempted to override training.input_size inside the Brent AAForecast case YAML, but app_config rejects duplicated shared setting paths such as training.input_size before a valid trial can start.
15	4766e6b3a0dd032522ae4341d5121d2a92ca16f9	11.022788514812413	+3.478865366336405	-	discard	Reduce decoder depth to one layer on the retained recipe; the shallower head increased Brent h6-h8 error instead of reducing far-horizon smoothing.
16	2a61cef63de934d54c4139276de60c6d3b7f8ec7	7.543923148476008	0	-	drift	Revert the discarded shallow-decoder trial so the workspace returns to the retained low-dropout, lower-threshold baseline.
17	d5d6f0472bcb0649fa5ac22d5a8c5e7470e27933	7.73311725548733	+0.189194107011322	-	discard	Reduce encoder depth to one GRU layer on the retained recipe; the shallower encoder modestly regressed Brent h6-h8 instead of sharpening the final spike.
18	028a09b851d65d590f09c75289eecaa5e2a73935	7.543923148476008	0	-	drift	Revert the discarded shallow-encoder trial so the workspace returns to the retained low-dropout, lower-threshold baseline.
19	69748b8e211f40328c875d72636419474d6d42db	10.32771042986568	+2.783787281389672	-	discard	Reduce season_length from 4 to 2 on the retained recipe; overly short seasonal memory substantially worsened Brent h6-h8.
20	adf9a731db287b0367c0e16d264e979ac5bdd404	7.543923148476008	0	-	drift	Revert the discarded short-season trial so the workspace returns to the retained low-dropout, lower-threshold baseline.
21	3fcc057b772cd71dda1719764749c48b0b5c94a1	12.985253753049028	+5.44133060457302	-	discard	Move GPRD_ACT into the first event-channel position for AAForecast masking; the sharper geopolitical activity proxy destabilized Brent h6-h8 instead of helping the late spike.
22	dfc0c14426cf319adca8ca22ef5320268c48d3ff	7.543923148476008	0	-	drift	Revert the discarded GPRD_ACT event-channel trial so the workspace returns to the retained OVX-led baseline.
23	-	7.543923148476008	0	-	pivot	[PIVOT] Micro-tuning decomposition memory, depth, and event-channel ordering did not beat the retained OVX-led recipe; switch to attention-selectivity tuning next.
24	cb434155c73e10b7a3ed3293e7f534913c77d776	7.185914355798444	-0.358008792677564	pass	keep	[labels: narrower_attention] Reduce attention_hidden_size to 32 so AAForecast sparse attention scores critical steps through a tighter bottleneck and less diffuse weighting.
25	42d63796d95ee9d10c2e83b8594f28576012d13e	10.181754951561706	+2.995840595763262	-	discard	Reduce attention_hidden_size from 32 to 16; over-tightening the attention bottleneck worsened Brent h6-h8 instead of sharpening critical-step selection.
26	83fa6aa5d9279c21aedc32a2f23317e9d976d936	7.185914355798444	0	-	drift	Revert the discarded attention_hidden_size=16 trial so the workspace returns to the retained attention_hidden_size=32 baseline.
27	-	7.185914355798444	0	-	pivot	[PIVOT] Attention bottleneck tuning found a retained winner at 32 but over-tightening regressed; switch next to multi-signal event-mask fusion across all historical exogenous channels.
28	3a9d4a9311c5761d53eeb9f3cbc9d862851e457a	11.66327381729449	+4.477359461496046	-	discard	Fuse all historical exogenous channels into the event mask; multi-signal event detection hurt the target Brent h6-h8 metric despite an apparently strong first-fold training phase.
29	254e011b7a855fa91f70fd8be25ad657bdd99196	7.185914355798444	0	-	drift	Revert the discarded multi-signal event-mask trial so the workspace returns to the retained attention_hidden_size=32 baseline.
